dnn
1831,2,ok
1832,2,ok
1833,2,ok
1834,2,ok
1835,2,ok
1836,2,ok
1837,2,ok
1838,2,ok
1839,2,ok
1840,2,ok
1841,2,ok
1842,2,ok
1843,2,ok
1844,2,ok
1845,2,ok
1846,2,ok
1847,2,ok
1848,2,ok
1849,2,ok
1850,2,ok
1851,2,ok
1852,2,ok
1853,2,ok
1854,2,ok
1855,2,ok
1856,2,ok
1857,2,ok
1858,2,ok
1859,2,ok
1860,2,ok
1861,2,ok
1862,2,ok
1863,2,ok
1864,2,ok
1865,2,ok
1866,2,ok
1867,2,ok
1868,2,ok
1869,2,ok
1870,2,ok
1871,2,ok
1872,2,ok
1873,2,ok
1874,2,ok
1875,2,ok
1876,2,ok
1877,2,ok
1878,2,ok
1879,2,ok
1880,0,wrong
1881,2,ok
1882,2,ok
1883,2,ok
1884,2,ok
1885,2,ok
1886,2,ok
1887,2,ok
1888,2,ok
1889,2,ok
1890,2,ok
1891,2,ok
1892,2,ok
1893,2,ok
1894,2,ok
1895,2,ok
1896,2,ok
1897,2,ok
1898,2,ok
1899,2,ok
1900,2,ok
1901,2,ok
1902,2,ok
1903,2,ok
1904,2,ok
1905,2,ok
1906,2,ok
1907,2,ok
1908,2,ok
1909,2,ok
1910,2,ok
1911,2,ok
1912,2,ok
1913,2,ok
1914,2,ok
1915,2,ok
1916,2,ok
1917,2,ok
1918,2,ok
1919,2,ok
1920,2,ok
1921,2,ok
1922,2,ok
1923,2,ok
1924,2,ok
1925,2,ok
1926,2,ok
1927,2,ok
1928,2,ok
1929,2,ok
1930,2,ok
1931,2,ok
1932,2,ok
1933,2,ok
1934,2,ok
1935,2,ok
1936,2,ok
1937,2,ok
1938,2,ok
1939,2,ok
1940,2,ok
1941,2,ok
1942,2,ok
1943,2,ok
1944,2,ok
1945,2,ok
1946,2,ok
1947,2,ok
1948,2,ok
1949,2,ok
1950,2,ok
1951,2,ok
1952,2,ok
1953,2,ok
1954,2,ok
1955,2,ok
1956,2,ok
1957,2,ok
1958,2,ok
1959,2,ok
1960,2,ok
1961,2,ok
1962,2,ok
1963,2,ok
1964,2,ok
1965,2,ok
1966,2,ok
1967,2,ok
1968,2,ok
1969,2,ok
1970,2,ok
1971,2,ok
1972,2,ok
1973,2,ok
1974,2,ok
1975,2,ok
1976,2,ok
1977,2,ok
1978,2,ok
1979,2,ok
1980,2,ok
1981,2,ok
1982,2,ok
1983,2,ok
1984,2,ok
1985,2,ok
1986,2,ok
1987,0,wrong
1988,2,ok
1989,2,ok
1990,2,ok
1991,2,ok
1992,2,ok
1993,2,ok
1994,2,ok
1995,2,ok
1996,2,ok
1997,2,ok
1998,2,ok
1999,2,ok
2000,2,ok
2001,2,ok
2002,2,ok
2003,2,ok
2004,2,ok
2005,2,ok
2006,2,ok
2007,2,ok
2008,2,ok
2009,2,ok
2010,2,ok
2011,2,ok
2012,2,ok
2013,2,ok
2014,2,ok
2015,2,ok
2016,2,ok
2017,2,ok
2018,2,ok
2019,2,ok
2020,2,ok
2021,2,ok
2022,2,ok
2023,2,ok
2024,2,ok
2025,2,ok
2026,2,ok
2027,2,ok
2028,2,ok
2029,2,ok
2030,2,ok
2031,2,ok
2032,2,ok
2033,2,ok
2034,2,ok
2035,2,ok
2036,2,ok
2037,2,ok
2038,2,ok
2039,2,ok
2040,2,ok
2041,2,ok
2042,2,ok
2043,2,ok
2044,2,ok
2045,2,ok
2046,2,ok
2047,2,ok
2048,2,ok
2049,2,ok
2050,2,ok
2051,2,ok
2052,2,ok
2053,2,ok
2054,2,ok
2055,2,ok
2056,2,ok
2057,2,ok
2058,2,ok
2059,2,ok
2060,2,ok
2061,2,ok
2062,2,ok
2063,2,ok
2064,2,ok
2065,2,ok
2066,2,ok
2067,2,ok
2068,2,ok
2069,2,ok
2070,2,ok
2071,2,ok
2072,2,ok
2073,2,ok
2074,2,ok
2075,2,ok
2076,2,ok
2077,2,ok
2078,2,ok
2079,2,ok
2080,2,ok
2081,2,ok
2082,2,ok
2083,2,ok
2084,2,ok
2085,2,ok
2086,2,ok
2087,2,ok
2088,2,ok
2089,2,ok
2090,2,ok
2091,2,ok
2092,2,ok
2093,2,ok
2094,2,ok
2095,2,ok
2096,2,ok
2097,2,ok
2098,2,ok
2099,2,ok
2100,2,ok
2101,2,ok
2102,2,ok
2103,2,ok
2104,2,ok
2105,2,ok
2106,2,ok
2107,2,ok
2108,2,ok
2109,2,ok
2110,2,ok
2111,2,ok
2112,2,ok
2113,2,ok
2114,2,ok
2115,2,ok
2116,2,ok
2117,2,ok
2118,2,ok
2119,2,ok
2120,2,ok
2121,2,ok
2122,2,ok
2123,2,ok
2124,2,ok
2125,2,ok
2126,2,ok
2127,2,ok
2128,2,ok
2129,2,ok
2130,2,ok
2131,2,ok
2132,2,ok
2133,2,ok
2134,2,ok
2135,2,ok
2136,2,ok
2137,2,ok
2138,2,ok
2139,2,ok
2140,2,ok
2141,2,ok
2142,2,ok
2143,2,ok
2144,2,ok
2145,2,ok
2146,2,ok
2147,2,ok
2148,2,ok
2149,2,ok
2150,2,ok
2151,2,ok
2152,2,ok
2153,2,ok
2154,2,ok
2155,2,ok
2156,2,ok
2157,2,ok
2158,2,ok
2159,2,ok
2160,2,ok
2161,2,ok
2162,2,ok
2163,2,ok
2164,2,ok
2165,2,ok
2166,2,ok
2167,2,ok
2168,2,ok
2169,2,ok
2170,2,ok
2171,2,ok
2172,2,ok
2173,2,ok
2174,2,ok
2175,2,ok
2176,2,ok
2177,2,ok
2178,2,ok
2179,2,ok
2180,2,ok
2181,2,ok
2182,2,ok
2183,2,ok
2184,2,ok
2185,2,ok
2186,2,ok
2187,2,ok
2188,2,ok
2189,2,ok
2190,2,ok
2191,2,ok
2192,2,ok
2193,2,ok
2194,2,ok
2195,2,ok
2196,2,ok
2197,2,ok
2198,2,ok
2199,2,ok
2200,2,ok
2201,2,ok
2202,2,ok
2203,2,ok
2204,2,ok
2205,2,ok
2206,2,ok
2207,2,ok
2208,2,ok
2209,2,ok
2210,2,ok
2211,2,ok
2212,2,ok
2213,2,ok
2214,2,ok
2215,2,ok
2216,2,ok
2217,2,ok
2218,2,ok
2219,2,ok
2220,2,ok
2221,2,ok
2222,2,ok
2223,2,ok
2224,2,ok
2225,2,ok
2226,2,ok
2227,2,ok
2228,2,ok
2229,2,ok
2230,2,ok
2231,2,ok
2232,2,ok
2233,2,ok
2234,2,ok
2235,2,ok
2236,2,ok
2237,2,ok
2238,2,ok
2239,2,ok
2240,2,ok
2241,2,ok
2242,2,ok
2243,2,ok
2244,2,ok
2245,2,ok
2246,2,ok
2247,2,ok
2248,2,ok
2249,2,ok
2250,2,ok
2251,2,ok
2252,2,ok
2253,2,ok
2254,2,ok
2255,2,ok
2256,2,ok
2257,2,ok
2258,2,ok
2259,2,ok
2260,2,ok
2261,2,ok
2262,2,ok
2263,2,ok
2264,2,ok
2265,2,ok
2266,2,ok
2267,2,ok
2268,2,ok
2269,2,ok
2270,2,ok
2271,2,ok
2272,2,ok
2273,2,ok
2274,2,ok
2275,2,ok
2276,2,ok
2277,2,ok
2278,2,ok
2279,2,ok
2280,2,ok
2281,2,ok
2282,2,ok
2283,2,ok
2284,2,ok
2285,2,ok
2286,2,ok
2287,2,ok
2288,2,ok
2289,2,ok
2290,2,ok
2291,2,ok
2292,2,ok
2293,2,ok
2294,2,ok
2295,2,ok
2296,2,ok
2297,2,ok
2298,2,ok
2299,2,ok
2300,0,wrong
2301,2,ok
2302,2,ok
2303,2,ok
2304,2,ok
2305,2,ok
2306,2,ok
2307,2,ok
2308,2,ok
2309,2,ok
2310,2,ok
2311,2,ok
2312,2,ok
2313,2,ok
2314,2,ok
2315,2,ok
2316,2,ok
2317,2,ok
2318,2,ok
2319,2,ok
2320,2,ok
2321,2,ok
2322,2,ok
2323,2,ok
2324,2,ok
2325,2,ok
2326,2,ok
2327,2,ok
2328,2,ok
2329,2,ok
2330,2,ok
2331,2,ok
2332,2,ok
2333,2,ok
2334,2,ok
2335,2,ok
2336,2,ok
2337,2,ok
2338,2,ok
2339,2,ok
2340,2,ok
2341,2,ok
2342,2,ok
2343,2,ok
2344,2,ok
2345,2,ok
2346,2,ok
2347,2,ok
2348,2,ok
2349,2,ok
2350,2,ok
2351,2,ok
2352,2,ok
2353,2,ok
2354,2,ok
2355,2,ok
2356,2,ok
2357,2,ok
2358,2,ok
2359,2,ok
2360,2,ok
2361,2,ok
2362,2,ok
2363,2,ok
2364,2,ok
2365,2,ok
2366,2,ok
2367,2,ok
2368,2,ok
2369,2,ok
2370,2,ok
2371,2,ok
2372,2,ok
2373,2,ok
2374,2,ok
2375,2,ok
2376,2,ok
2377,2,ok
2378,2,ok
2379,2,ok
2380,2,ok
2381,2,ok
2382,2,ok
2383,2,ok
2384,2,ok
2385,2,ok
2386,2,ok
2387,2,ok
2388,2,ok
2389,2,ok
2390,2,ok
2391,2,ok
2392,2,ok
2393,2,ok
2394,2,ok
2395,2,ok
2396,2,ok
2397,2,ok
2398,2,ok
2399,2,ok
2400,2,ok
2401,2,ok
2402,2,ok
2403,2,ok
2404,2,ok
2405,2,ok
2406,2,ok
2407,2,ok
2408,2,ok
2409,2,ok
2410,2,ok
2411,2,ok
2412,2,ok
2413,2,ok
2414,2,ok
2415,2,ok
2416,2,ok
2417,2,ok
2418,2,ok
2419,2,ok
2420,2,ok
2421,2,ok
2422,2,ok
2423,2,ok
2424,2,ok
2425,2,ok
2426,2,ok
2427,2,ok
2428,2,ok
2429,2,ok
2430,2,ok
2431,2,ok
2432,2,ok
2433,2,ok
